model,word,repeat,raw_response,extracted_probability,timestamp,thread_id,retry_count
qwen/qwen3-4b:free,Highly Likely,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:44.158412,Worker-17,3
qwen/qwen3-4b:free,Highly Likely,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:44.314850,Worker-6,3
qwen/qwen3-4b:free,Very Good Chance,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:44.709393,Worker-10,3
qwen/qwen3-4b:free,Very Good Chance,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:44.884284,Worker-2,3
qwen/qwen3-4b:free,Very Good Chance,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:45.654145,Worker-12,3
qwen/qwen3-4b:free,Very Good Chance,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:46.293494,Worker-16,3
qwen/qwen3-4b:free,Very Good Chance,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:46.312959,Worker-13,3
qwen/qwen3-4b:free,We Believe,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:46.879198,Worker-7,3
qwen/qwen3-4b:free,We Believe,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:47.137522,Worker-4,3
qwen/qwen3-4b:free,We Believe,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:48.530605,Worker-5,3
qwen/qwen3-4b:free,We Believe,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:50.506548,Worker-14,3
qwen/qwen3-4b:free,We Believe,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:51.486831,Worker-15,3
qwen/qwen3-4b:free,Likely,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:51.625221,Worker-19,3
qwen/qwen3-4b:free,Likely,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:51.885721,Worker-9,3
qwen/qwen3-4b:free,Likely,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:52.060115,Worker-1,3
qwen/qwen3-4b:free,Likely,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:52.063115,Worker-3,3
qwen/qwen3-4b:free,Probable,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:52.086092,Worker-18,3
qwen/qwen3-4b:free,Likely,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:52.111658,Worker-20,3
qwen/qwen3-4b:free,Probable,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:52.425189,Worker-11,3
qwen/qwen3-4b:free,Probable,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:52.493686,Worker-8,3
qwen/qwen3-4b:free,Probable,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:52.552039,Worker-17,3
qwen/qwen3-4b:free,Probable,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:52.716435,Worker-6,3
qwen/qwen3-4b:free,Probably,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:53.137058,Worker-2,3
qwen/qwen3-4b:free,Probably,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:53.245244,Worker-10,3
qwen/qwen3-4b:free,Probably,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:53.967920,Worker-12,3
qwen/qwen3-4b:free,Probably,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:54.564622,Worker-13,3
qwen/qwen3-4b:free,Probably,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:54.650954,Worker-16,3
qwen/qwen3-4b:free,Better than Even,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:55.306762,Worker-7,3
qwen/qwen3-4b:free,Better than Even,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:55.518019,Worker-4,3
qwen/qwen3-4b:free,Better than Even,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:56.834211,Worker-5,3
qwen/qwen3-4b:free,Better than Even,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:59.037490,Worker-14,3
qwen/qwen3-4b:free,Better than Even,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:13:59.785489,Worker-15,3
qwen/qwen3-4b:free,About Even,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:00.104941,Worker-9,3
qwen/qwen3-4b:free,About Even,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:00.253092,Worker-19,3
qwen/qwen3-4b:free,About Even,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:00.385485,Worker-3,3
qwen/qwen3-4b:free,About Even,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:00.465269,Worker-18,3
qwen/qwen3-4b:free,Probably Not,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:00.489478,Worker-20,3
qwen/qwen3-4b:free,About Even,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:00.570003,Worker-1,3
qwen/qwen3-4b:free,Probably Not,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:00.678677,Worker-11,3
qwen/qwen3-4b:free,Probably Not,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:00.862706,Worker-17,3
qwen/qwen3-4b:free,Probably Not,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:00.881539,Worker-8,3
qwen/qwen3-4b:free,Probably Not,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:01.137563,Worker-6,3
qwen/qwen3-4b:free,We Doubt,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:01.381277,Worker-2,3
qwen/qwen3-4b:free,We Doubt,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:01.599077,Worker-10,3
qwen/qwen3-4b:free,We Doubt,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:02.338892,Worker-12,3
qwen/qwen3-4b:free,We Doubt,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:02.970463,Worker-13,3
qwen/qwen3-4b:free,We Doubt,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:03.144328,Worker-16,3
qwen/qwen3-4b:free,Unlikely,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:03.790855,Worker-7,3
qwen/qwen3-4b:free,Unlikely,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:04.017491,Worker-4,3
qwen/qwen3-4b:free,Unlikely,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:05.313374,Worker-5,3
qwen/qwen3-4b:free,Unlikely,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:07.325496,Worker-14,3
qwen/qwen3-4b:free,Unlikely,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:08.165013,Worker-15,3
qwen/qwen3-4b:free,Improbable,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:08.436153,Worker-19,3
qwen/qwen3-4b:free,Improbable,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:08.478622,Worker-9,3
qwen/qwen3-4b:free,Improbable,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:08.707784,Worker-20,3
qwen/qwen3-4b:free,Improbable,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:08.714099,Worker-18,3
qwen/qwen3-4b:free,Chances are Slight,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:08.860120,Worker-1,3
qwen/qwen3-4b:free,Improbable,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:08.929976,Worker-3,3
qwen/qwen3-4b:free,Chances are Slight,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:08.974158,Worker-11,3
qwen/qwen3-4b:free,Chances are Slight,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:09.063489,Worker-17,3
qwen/qwen3-4b:free,Chances are Slight,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:09.134899,Worker-8,3
qwen/qwen3-4b:free,Chances are Slight,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:09.490299,Worker-6,3
qwen/qwen3-4b:free,Little Chance,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:09.792104,Worker-2,3
qwen/qwen3-4b:free,Little Chance,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:09.873415,Worker-10,3
qwen/qwen3-4b:free,Little Chance,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:10.560613,Worker-12,3
qwen/qwen3-4b:free,Little Chance,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:11.257738,Worker-13,3
qwen/qwen3-4b:free,Little Chance,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:11.627392,Worker-16,3
qwen/qwen3-4b:free,Highly Unlikely,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:12.106585,Worker-7,3
qwen/qwen3-4b:free,Highly Unlikely,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:12.345710,Worker-4,3
qwen/qwen3-4b:free,Highly Unlikely,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:13.744578,Worker-5,3
qwen/qwen3-4b:free,Highly Unlikely,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:15.825641,Worker-14,3
qwen/qwen3-4b:free,Highly Unlikely,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:16.370151,Worker-15,3
qwen/qwen3-4b:free,Almost No Chance,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:16.861391,Worker-19,3
qwen/qwen3-4b:free,Almost No Chance,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:16.909235,Worker-9,3
qwen/qwen3-4b:free,Almost No Chance,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:17.003137,Worker-20,3
qwen/qwen3-4b:free,Almost No Chance,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:17.090670,Worker-18,3
qwen/qwen3-4b:free,Almost No Chance,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:17.164738,Worker-1,3
qwen/qwen3-30b-a3b:free,Almost Certain,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:17.342199,Worker-11,3
qwen/qwen3-30b-a3b:free,Almost Certain,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:17.378111,Worker-3,3
qwen/qwen3-30b-a3b:free,Almost Certain,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:17.450175,Worker-8,3
qwen/qwen3-30b-a3b:free,Almost Certain,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:17.466154,Worker-17,3
qwen/qwen3-30b-a3b:free,Almost Certain,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:17.704658,Worker-6,3
qwen/qwen3-30b-a3b:free,Highly Likely,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:18.125891,Worker-2,3
qwen/qwen3-30b-a3b:free,Highly Likely,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:18.309808,Worker-10,3
qwen/qwen3-30b-a3b:free,Highly Likely,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:18.815100,Worker-12,3
qwen/qwen3-30b-a3b:free,Highly Likely,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:19.704257,Worker-13,3
qwen/qwen3-30b-a3b:free,Highly Likely,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:19.928548,Worker-16,3
qwen/qwen3-30b-a3b:free,Very Good Chance,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:20.443151,Worker-7,3
qwen/qwen3-30b-a3b:free,Very Good Chance,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:20.654104,Worker-4,3
qwen/qwen3-30b-a3b:free,Very Good Chance,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:22.141901,Worker-5,3
qwen/qwen3-30b-a3b:free,Very Good Chance,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:24.107939,Worker-14,3
qwen/qwen3-30b-a3b:free,Very Good Chance,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:24.835669,Worker-15,3
qwen/qwen3-30b-a3b:free,We Believe,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:25.163971,Worker-19,3
qwen/qwen3-30b-a3b:free,We Believe,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:25.304775,Worker-9,3
qwen/qwen3-30b-a3b:free,We Believe,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:25.375196,Worker-20,3
qwen/qwen3-30b-a3b:free,We Believe,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:25.403510,Worker-18,3
qwen/qwen3-30b-a3b:free,We Believe,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:25.472062,Worker-1,3
qwen/qwen3-30b-a3b:free,Likely,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:25.629269,Worker-11,3
qwen/qwen3-30b-a3b:free,Likely,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:25.696565,Worker-8,3
qwen/qwen3-30b-a3b:free,Likely,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:25.770588,Worker-17,3
qwen/qwen3-30b-a3b:free,Likely,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:25.883863,Worker-3,3
qwen/qwen3-30b-a3b:free,Likely,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:25.991272,Worker-6,3
qwen/qwen3-30b-a3b:free,Probable,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:26.599435,Worker-2,3
qwen/qwen3-30b-a3b:free,Probable,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:26.850339,Worker-10,3
qwen/qwen3-30b-a3b:free,Probable,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:27.156083,Worker-12,3
qwen/qwen3-30b-a3b:free,Probable,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:27.959903,Worker-13,3
qwen/qwen3-30b-a3b:free,Probable,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:28.318698,Worker-16,3
qwen/qwen3-30b-a3b:free,Probably,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:28.763218,Worker-7,3
qwen/qwen3-30b-a3b:free,Probably,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:28.954235,Worker-4,3
qwen/qwen3-30b-a3b:free,Probably,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:30.549669,Worker-5,3
qwen/qwen3-30b-a3b:free,Probably,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:32.416496,Worker-14,3
qwen/qwen3-30b-a3b:free,Probably,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:33.249165,Worker-15,3
qwen/qwen3-30b-a3b:free,Better than Even,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:33.562858,Worker-19,3
qwen/qwen3-30b-a3b:free,Better than Even,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:33.687619,Worker-20,3
qwen/qwen3-30b-a3b:free,Better than Even,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:33.695490,Worker-9,3
qwen/qwen3-30b-a3b:free,Better than Even,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:33.706476,Worker-18,3
qwen/qwen3-30b-a3b:free,Better than Even,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:33.852452,Worker-1,3
qwen/qwen3-30b-a3b:free,About Even,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:34.028620,Worker-11,3
qwen/qwen3-30b-a3b:free,About Even,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:34.140039,Worker-8,3
qwen/qwen3-30b-a3b:free,About Even,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:34.229942,Worker-17,3
qwen/qwen3-30b-a3b:free,About Even,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:34.279172,Worker-3,3
qwen/qwen3-30b-a3b:free,About Even,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:34.497655,Worker-6,3
qwen/qwen3-30b-a3b:free,Probably Not,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:35.079335,Worker-2,3
qwen/qwen3-30b-a3b:free,Probably Not,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:35.127769,Worker-10,3
qwen/qwen3-30b-a3b:free,Probably Not,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:35.422348,Worker-12,3
qwen/qwen3-30b-a3b:free,Probably Not,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:36.267161,Worker-13,3
qwen/qwen3-30b-a3b:free,Probably Not,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:36.617002,Worker-16,3
qwen/qwen3-30b-a3b:free,We Doubt,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:37.152471,Worker-7,3
qwen/qwen3-30b-a3b:free,We Doubt,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:37.390339,Worker-4,3
qwen/qwen3-30b-a3b:free,We Doubt,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:38.929941,Worker-5,3
qwen/qwen3-30b-a3b:free,We Doubt,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:40.749736,Worker-14,3
qwen/qwen3-30b-a3b:free,We Doubt,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:41.588947,Worker-15,3
qwen/qwen3-30b-a3b:free,Unlikely,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:42.003180,Worker-18,3
qwen/qwen3-30b-a3b:free,Unlikely,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:42.016786,Worker-9,3
qwen/qwen3-30b-a3b:free,Unlikely,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:42.040777,Worker-20,3
qwen/qwen3-30b-a3b:free,Unlikely,5,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:42.142582,Worker-1,3
qwen/qwen3-30b-a3b:free,Unlikely,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:42.219906,Worker-19,3
qwen/qwen3-30b-a3b:free,Improbable,1,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:42.338426,Worker-11,3
qwen/qwen3-30b-a3b:free,Improbable,2,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:42.366910,Worker-8,3
qwen/qwen3-30b-a3b:free,Improbable,3,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:42.527686,Worker-17,3
qwen/qwen3-30b-a3b:free,Improbable,4,ERROR (HTTPError): 429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions,,2025-09-09T23:14:42.692621,Worker-3,3
