model,word,repeat,raw_response,extracted_probability,timestamp,thread_id,retry_count
openai/gpt-oss-20b,Unlikely,1,0.2,0.2,2025-09-10T09:56:42.795003,Worker-3,0
openai/gpt-oss-20b,Rare,4,0.05,0.05,2025-09-10T09:56:42.922245,Worker-2,0
openai/gpt-oss-120b,Highly probable,2,0.85,0.85,2025-09-10T09:56:42.925437,Worker-10,0
openai/gpt-oss-120b,Highly probable,3,0.85,0.85,2025-09-10T09:56:42.989046,Worker-14,0
openai/gpt-oss-120b,A good chance,2,0.75,0.75,2025-09-10T09:56:43.243709,Worker-6,0
openai/gpt-oss-120b,Almost certain,3,0.95,0.95,2025-09-10T09:56:43.410208,Worker-18,0
openai/gpt-oss-120b,A good chance,3,0.75,0.75,2025-09-10T09:56:43.495957,Worker-12,0
openai/gpt-oss-120b,A good chance,5,0.75,0.75,2025-09-10T09:56:43.637406,Worker-17,0
openai/gpt-oss-120b,Likely,4,0.8,0.8,2025-09-10T09:56:43.772416,Worker-14,0
openai/gpt-oss-120b,Likely,1,0.75,0.75,2025-09-10T09:56:43.845296,Worker-3,0
openai/gpt-oss-120b,Likely,2,0.8,0.8,2025-09-10T09:56:44.170302,Worker-2,0
openai/gpt-oss-20b,Rare,2,0.05,0.05,2025-09-10T09:56:44.193785,Worker-7,0
openai/gpt-oss-120b,Definite,3,0.99,0.99,2025-09-10T09:56:44.485188,Worker-19,0
openai/gpt-oss-120b,Quite likely,2,0.8,0.8,2025-09-10T09:56:44.780575,Worker-12,0
openai/gpt-oss-120b,Quite likely,1,0.8,0.8,2025-09-10T09:56:44.897134,Worker-18,0
openai/gpt-oss-120b,Quite likely,4,0.8,0.8,2025-09-10T09:56:45.094355,Worker-14,0
openai/gpt-oss-120b,A good chance,4,0.75,0.75,2025-09-10T09:56:45.249262,Worker-4,0
openai/gpt-oss-120b,Better than even,1,0.65,0.65,2025-09-10T09:56:45.298576,Worker-2,0
openai/gpt-oss-120b,Highly probable,1,0.9,0.9,2025-09-10T09:56:45.798173,Worker-9,0
openai/gpt-oss-120b,Better than even,4,0.6,0.6,2025-09-10T09:56:45.980836,Worker-12,0
openai/gpt-oss-120b,Better than even,5,0.6,0.6,2025-09-10T09:56:46.280846,Worker-18,0
openai/gpt-oss-120b,Better than even,3,0.65,0.65,2025-09-10T09:56:46.484077,Worker-19,0
openai/gpt-oss-120b,Probable,2,0.8,0.8,2025-09-10T09:56:46.508381,Worker-4,0
openai/gpt-oss-120b,Almost certain,4,0.95,0.95,2025-09-10T09:56:46.541344,Worker-15,0
openai/gpt-oss-120b,Probable,3,0.75,0.75,2025-09-10T09:56:46.848078,Worker-2,0
openai/gpt-oss-120b,Possible,4,0.5,0.5,2025-09-10T09:56:47.580729,Worker-15,0
x-ai/grok-4,Rare,2,0.1,0.1,2025-09-10T09:56:47.596030,Worker-16,0
openai/gpt-oss-120b,Highly probable,5,0.9,0.9,2025-09-10T09:56:47.699325,Worker-5,0
openai/gpt-oss-120b,Highly probable,4,0.85,0.85,2025-09-10T09:56:47.725771,Worker-11,0
openai/gpt-oss-120b,Better than even,2,0.65,0.65,2025-09-10T09:56:47.752911,Worker-7,0
openai/gpt-oss-120b,Likely,5,0.75,0.75,2025-09-10T09:56:47.982721,Worker-6,0
openai/gpt-oss-120b,Possible,1,0.5,0.5,2025-09-10T09:56:48.179587,Worker-18,0
openai/gpt-oss-120b,Almost certain,2,0.97,0.97,2025-09-10T09:56:48.328051,Worker-8,0
openai/gpt-oss-120b,Probable,1,0.75,0.75,2025-09-10T09:56:48.355141,Worker-14,0
openai/gpt-oss-120b,Improbable,3,0.2,0.2,2025-09-10T09:56:48.411624,Worker-5,0
openai/gpt-oss-120b,A good chance,1,0.75,0.75,2025-09-10T09:56:48.669852,Worker-13,0
openai/gpt-oss-120b,Possible,5,0.5,0.5,2025-09-10T09:56:48.806833,Worker-2,0
openai/gpt-oss-120b,Quite likely,5,0.8,0.8,2025-09-10T09:56:48.958022,Worker-3,0
openai/gpt-oss-120b,Improbable,2,0.2,0.2,2025-09-10T09:56:49.024230,Worker-16,0
openai/gpt-oss-120b,Probable,4,0.8,0.8,2025-09-10T09:56:49.030511,Worker-9,0
x-ai/grok-4,Rare,3,0.05,0.05,2025-09-10T09:56:49.147765,Worker-20,0
openai/gpt-oss-120b,Unlikely,3,0.2,0.2,2025-09-10T09:56:49.611889,Worker-3,0
openai/gpt-oss-120b,Improbable,1,0.2,0.2,2025-09-10T09:56:49.809528,Worker-15,0
openai/gpt-oss-120b,Unlikely,5,0.2,0.2,2025-09-10T09:56:49.929138,Worker-9,0
openai/gpt-oss-120b,Unlikely,4,0.2,0.2,2025-09-10T09:56:50.070101,Worker-16,0
openai/gpt-oss-120b,Improbable,4,0.15,0.15,2025-09-10T09:56:50.079085,Worker-11,0
openai/gpt-oss-120b,Highly unlikely,4,0.07,0.07,2025-09-10T09:56:50.187136,Worker-14,0
openai/gpt-oss-120b,Probable,5,0.75,0.75,2025-09-10T09:56:50.290448,Worker-12,0
openai/gpt-oss-20b,Seldom,4,0.1,0.1,2025-09-10T09:56:50.462293,Worker-1,0
openai/gpt-oss-120b,Unlikely,1,0.2,0.2,2025-09-10T09:56:50.767845,Worker-13,0
openai/gpt-oss-120b,Likely,3,0.7,0.7,2025-09-10T09:56:50.787761,Worker-10,0
openai/gpt-oss-120b,Seldom,2,0.15,0.15,2025-09-10T09:56:50.957158,Worker-3,0
openai/gpt-oss-120b,Highly unlikely,2,0.05,0.05,2025-09-10T09:56:51.143568,Worker-18,0
openai/gpt-oss-120b,Unlikely,2,0.2,0.2,2025-09-10T09:56:51.448841,Worker-2,0
openai/gpt-oss-120b,Seldom,3,0.1,0.1,2025-09-10T09:56:51.457672,Worker-15,0
openai/gpt-oss-120b,Impossible,3,0.0,0.0,2025-09-10T09:56:51.589684,Worker-12,0
openai/gpt-oss-120b,Possible,3,0.5,0.5,2025-09-10T09:56:51.690472,Worker-4,0
openai/gpt-oss-120b,Rare,2,0.1,0.1,2025-09-10T09:56:51.693706,Worker-3,0
openai/gpt-oss-120b,Seldom,1,0.1,0.1,2025-09-10T09:56:51.833479,Worker-20,0
openai/gpt-oss-120b,Seldom,5,0.15,0.15,2025-09-10T09:56:52.094689,Worker-16,0
openai/gpt-oss-120b,Impossible,4,0.0,0.0,2025-09-10T09:56:52.318676,Worker-1,0
openai/gpt-oss-120b,Highly unlikely,3,0.05,0.05,2025-09-10T09:56:52.505024,Worker-8,0
openai/gpt-oss-120b,Rare,5,0.1,0.1,2025-09-10T09:56:52.743768,Worker-15,0
openai/gpt-oss-120b,Seldom,4,0.1,0.1,2025-09-10T09:56:53.054690,Worker-9,0
openai/gpt-oss-120b,Rare,1,0.1,0.1,2025-09-10T09:56:53.439601,Worker-10,0
openai/gpt-oss-120b,Highly unlikely,5,0.05,0.05,2025-09-10T09:56:53.867672,Worker-5,0
openai/gpt-oss-120b,Impossible,2,0.0,0.0,2025-09-10T09:56:54.174129,Worker-14,0
openai/gpt-oss-120b,Impossible,1,0.0,0.0,2025-09-10T09:56:54.446739,Worker-11,0
openai/gpt-oss-120b,Rare,4,0.1,0.1,2025-09-10T09:56:54.480019,Worker-2,0
openai/gpt-oss-120b,Quite likely,3,0.78,0.78,2025-09-10T09:56:55.184729,Worker-17,0
openai/gpt-oss-120b,Rare,3,0.1,0.1,2025-09-10T09:56:55.243622,Worker-18,0
openai/gpt-oss-120b,Possible,2,0.5,0.5,2025-09-10T09:56:55.744082,Worker-19,0
openai/gpt-oss-120b,Improbable,5,0.15,0.15,2025-09-10T09:56:56.078681,Worker-7,0
openai/gpt-oss-120b,Highly unlikely,1,0.05,0.05,2025-09-10T09:56:57.071910,Worker-6,0
openai/gpt-oss-120b,Impossible,5,0.0,0.0,2025-09-10T09:56:58.007384,Worker-13,0
openai/gpt-5-nano,Definite,4,0.9,0.9,2025-09-10T09:57:00.887322,Worker-20,0
openai/gpt-5-nano,Highly probable,2,0.9,0.9,2025-09-10T09:57:01.155711,Worker-14,0
openai/gpt-5-nano,Almost certain,1,0.95,0.95,2025-09-10T09:57:01.822955,Worker-1,0
openai/gpt-5-nano,Almost certain,5,0.95,0.95,2025-09-10T09:57:02.243587,Worker-10,0
openai/gpt-5-nano,Almost certain,2,0.95,0.95,2025-09-10T09:57:04.336998,Worker-8,0
openai/gpt-5-nano,Definite,3,0.95,0.95,2025-09-10T09:57:04.553492,Worker-3,0
openai/gpt-5-nano,Highly probable,1,0.92,0.92,2025-09-10T09:57:04.902652,Worker-5,0
openai/gpt-5-nano,Definite,1,0.95,0.95,2025-09-10T09:57:05.069923,Worker-12,0
openai/gpt-5-nano,Highly probable,3,0.9,0.9,2025-09-10T09:57:05.495061,Worker-11,0
openai/gpt-5-nano,Definite,5,0.92,0.92,2025-09-10T09:57:05.782830,Worker-16,0
openai/gpt-5-nano,Likely,2,0.75,0.75,2025-09-10T09:57:06.459410,Worker-14,0
openai/gpt-5-nano,A good chance,2,0.75,0.75,2025-09-10T09:57:06.707003,Worker-19,0
openai/gpt-5-nano,A good chance,4,0.75,0.75,2025-09-10T09:57:06.893938,Worker-6,0
openai/gpt-5-nano,Definite,2,0.98,0.98,2025-09-10T09:57:08.834505,Worker-4,0
openai/gpt-5-nano,Likely,3,0.75,0.75,2025-09-10T09:57:09.354974,Worker-1,0
openai/gpt-5-nano,Highly probable,4,0.95,0.95,2025-09-10T09:57:10.669630,Worker-2,0
openai/gpt-5-nano,Quite likely,5,0.85,0.85,2025-09-10T09:57:11.689052,Worker-16,0
openai/gpt-5-nano,A good chance,1,0.75,0.75,2025-09-10T09:57:11.764527,Worker-18,0
openai/gpt-5-nano,Quite likely,1,0.85,0.85,2025-09-10T09:57:12.352928,Worker-3,0
openai/gpt-5-nano,Likely,1,0.75,0.75,2025-09-10T09:57:12.622322,Worker-20,0
openai/gpt-5-nano,Quite likely,2,0.85,0.85,2025-09-10T09:57:12.926864,Worker-5,0
openai/gpt-5-nano,Quite likely,4,0.8,0.8,2025-09-10T09:57:13.151664,Worker-11,0
openai/gpt-5-nano,Probable,1,0.75,0.75,2025-09-10T09:57:13.749575,Worker-2,0
openai/gpt-5-nano,Better than even,2,0.6,0.6,2025-09-10T09:57:14.220518,Worker-19,0
openai/gpt-5-nano,Better than even,3,0.6,0.6,2025-09-10T09:57:15.498281,Worker-6,0
openai/gpt-5-nano,Almost certain,3,0.95,0.95,2025-09-10T09:57:15.975349,Worker-15,0
openai/gpt-5-nano,A good chance,3,0.75,0.75,2025-09-10T09:57:17.329733,Worker-7,0
openai/gpt-5-nano,Better than even,1,0.6,0.6,2025-09-10T09:57:18.739554,Worker-14,0
openai/gpt-5-nano,Highly probable,5,0.95,0.95,2025-09-10T09:57:19.676148,Worker-17,0
openai/gpt-5-nano,Better than even,5,0.6,0.6,2025-09-10T09:57:19.960405,Worker-1,0
openai/gpt-5-nano,Possible,3,0.5,0.5,2025-09-10T09:57:19.997415,Worker-2,0
openai/gpt-5-nano,Likely,4,0.8,0.8,2025-09-10T09:57:20.197912,Worker-10,0
openai/gpt-5-nano,Probable,2,0.7,0.7,2025-09-10T09:57:20.257574,Worker-16,0
openai/gpt-5-nano,Probable,3,0.7,0.7,2025-09-10T09:57:20.869237,Worker-18,0
openai/gpt-5-nano,Better than even,4,0.6,0.6,2025-09-10T09:57:22.688366,Worker-4,0
openai/gpt-5-nano,A good chance,5,0.75,0.75,2025-09-10T09:57:22.885825,Worker-13,0
openai/gpt-5-nano,Possible,4,0.5,0.5,2025-09-10T09:57:23.052065,Worker-19,0
openai/gpt-5-nano,Possible,5,0.5,0.5,2025-09-10T09:57:23.615583,Worker-6,0
openai/gpt-5-nano,Improbable,1,0.1,0.1,2025-09-10T09:57:24.127489,Worker-15,0
openai/gpt-5-nano,Likely,5,0.75,0.75,2025-09-10T09:57:24.402573,Worker-8,0
openai/gpt-5-nano,Possible,1,0.5,0.5,2025-09-10T09:57:24.631368,Worker-5,0
openai/gpt-5-nano,Almost certain,4,0.97,0.97,2025-09-10T09:57:24.732216,Worker-9,0
openai/gpt-5-nano,Possible,2,0.4,0.4,2025-09-10T09:57:25.144439,Worker-11,0
openai/gpt-5-nano,Probable,5,0.7,0.7,2025-09-10T09:57:25.384913,Worker-20,0
openai/gpt-5-nano,Improbable,3,0.15,0.15,2025-09-10T09:57:26.366137,Worker-14,0
openai/gpt-5-nano,Quite likely,3,0.85,0.85,2025-09-10T09:57:27.119925,Worker-12,0
openai/gpt-5-nano,Highly unlikely,2,0.05,0.05,2025-09-10T09:57:27.922434,Worker-10,0
openai/gpt-5-nano,Improbable,5,0.2,0.2,2025-09-10T09:57:28.880939,Worker-1,0
openai/gpt-5-nano,Highly unlikely,1,0.02,0.02,2025-09-10T09:57:29.290486,Worker-2,0
openai/gpt-5-nano,Probable,4,0.75,0.75,2025-09-10T09:57:29.587570,Worker-3,0
openai/gpt-5-nano,Highly unlikely,3,0.05,0.05,2025-09-10T09:57:30.355529,Worker-16,0
openai/gpt-5-nano,Highly unlikely,5,0.05,0.05,2025-09-10T09:57:30.654951,Worker-4,0
openai/gpt-5-nano,Impossible,1,0.0,0.0,2025-09-10T09:57:30.703984,Worker-12,0
openai/gpt-5-nano,Improbable,4,0.1,0.1,2025-09-10T09:57:31.110914,Worker-17,0
openai/gpt-5-nano,Seldom,1,0.1,0.1,2025-09-10T09:57:31.535215,Worker-5,0
openai/gpt-5-nano,Seldom,2,0.1,0.1,2025-09-10T09:57:32.096090,Worker-9,0
openai/gpt-5-nano,Improbable,2,0.2,0.2,2025-09-10T09:57:32.101896,Worker-7,0
openai/gpt-5-nano,Seldom,3,0.1,0.1,2025-09-10T09:57:32.698507,Worker-11,0
openai/gpt-5-nano,Seldom,4,0.1,0.1,2025-09-10T09:57:33.612916,Worker-20,0
openai/gpt-5-nano,Highly unlikely,4,0.05,0.05,2025-09-10T09:57:34.091127,Worker-18,0
openai/gpt-5-nano,Unlikely,4,0.2,0.2,2025-09-10T09:57:34.306606,Worker-15,0
openai/gpt-5-nano,Impossible,4,0.0,0.0,2025-09-10T09:57:34.652353,Worker-2,0
openai/gpt-5-nano,Unlikely,3,0.15,0.15,2025-09-10T09:57:34.718759,Worker-6,0
openai/gpt-5-nano,Unlikely,1,0.2,0.2,2025-09-10T09:57:35.220087,Worker-13,0
openai/gpt-5-nano,Impossible,2,0.0,0.0,2025-09-10T09:57:37.677654,Worker-10,0
openai/gpt-5-mini,Definite,3,0.95,0.95,2025-09-10T09:57:38.029698,Worker-11,0
openai/gpt-5-mini,Definite,2,0.99,0.99,2025-09-10T09:57:38.484619,Worker-7,0
openai/gpt-5-nano,Seldom,5,0.1,0.1,2025-09-10T09:57:38.577946,Worker-14,0
openai/gpt-5-nano,Unlikely,2,0.2,0.2,2025-09-10T09:57:38.702774,Worker-19,0
openai/gpt-5-mini,Almost certain,2,0.95,0.95,2025-09-10T09:57:39.575400,Worker-2,0
openai/gpt-5-nano,Impossible,3,0.0,0.0,2025-09-10T09:57:39.641618,Worker-1,0
openai/gpt-5-mini,Almost certain,4,0.98,0.98,2025-09-10T09:57:41.067692,Worker-13,0
openai/gpt-5-mini,Definite,4,1.0,1.0,2025-09-10T09:57:41.123222,Worker-20,0
openai/gpt-5-mini,Definite,1,0.99,0.99,2025-09-10T09:57:41.124606,Worker-9,0
openai/gpt-5-nano,Rare,2,0.1,0.1,2025-09-10T09:57:41.835943,Worker-4,0
openai/gpt-5-mini,Definite,5,0.99,0.99,2025-09-10T09:57:42.434228,Worker-18,0
openai/gpt-5-mini,Almost certain,3,0.95,0.95,2025-09-10T09:57:43.212765,Worker-6,0
openai/gpt-5-nano,Unlikely,5,0.2,0.2,2025-09-10T09:57:43.675461,Worker-8,0
openai/gpt-5-mini,Highly probable,1,0.85,0.85,2025-09-10T09:57:43.708929,Worker-11,0
openai/gpt-5-nano,Rare,4,0.15,0.15,2025-09-10T09:57:44.891272,Worker-17,0
openai/gpt-5-mini,Highly probable,4,0.85,0.85,2025-09-10T09:57:44.987208,Worker-19,0
openai/gpt-5-mini,Highly probable,2,0.9,0.9,2025-09-10T09:57:45.060039,Worker-7,0
openai/gpt-5-mini,Highly probable,5,0.9,0.9,2025-09-10T09:57:45.239709,Worker-2,0
openai/gpt-5-mini,Almost certain,1,0.98,0.98,2025-09-10T09:57:45.414211,Worker-15,0
openai/gpt-5-mini,A good chance,2,0.75,0.75,2025-09-10T09:57:45.510501,Worker-13,0
openai/gpt-5-nano,Rare,1,0.1,0.1,2025-09-10T09:57:46.684362,Worker-16,0
openai/gpt-5-mini,Highly probable,3,0.9,0.9,2025-09-10T09:57:46.904761,Worker-14,0
openai/gpt-5-mini,A good chance,4,0.75,0.75,2025-09-10T09:57:46.930907,Worker-9,0
openai/gpt-5-mini,A good chance,3,0.75,0.75,2025-09-10T09:57:47.578693,Worker-20,0
openai/gpt-5-nano,Rare,5,0.1,0.1,2025-09-10T09:57:47.700436,Worker-5,0
openai/gpt-5-mini,A good chance,5,0.75,0.75,2025-09-10T09:57:47.782247,Worker-4,0
openai/gpt-5-mini,Likely,4,0.75,0.75,2025-09-10T09:57:48.440079,Worker-11,0
openai/gpt-5-mini,Almost certain,5,0.98,0.98,2025-09-10T09:57:48.442960,Worker-10,0
openai/gpt-5-mini,Likely,5,0.75,0.75,2025-09-10T09:57:48.671908,Worker-17,0
openai/gpt-5-mini,Likely,2,0.75,0.75,2025-09-10T09:57:49.112834,Worker-6,0
openai/gpt-5-mini,Quite likely,1,0.8,0.8,2025-09-10T09:57:50.647523,Worker-19,0
openai/gpt-5-mini,Likely,1,0.75,0.75,2025-09-10T09:57:50.683584,Worker-18,0
openai/gpt-5-mini,Likely,3,0.8,0.8,2025-09-10T09:57:50.978458,Worker-8,0
openai/gpt-5-mini,Better than even,3,0.6,0.6,2025-09-10T09:57:51.284970,Worker-9,0
openai/gpt-5-mini,Quite likely,2,0.8,0.8,2025-09-10T09:57:51.427209,Worker-7,0
openai/gpt-5-nano,Impossible,5,0.0,0.0,2025-09-10T09:57:51.433732,Worker-3,0
openai/gpt-5-mini,Quite likely,3,0.8,0.8,2025-09-10T09:57:52.669596,Worker-2,0
openai/gpt-5-mini,Quite likely,5,0.8,0.8,2025-09-10T09:57:53.218650,Worker-13,0
openai/gpt-5-mini,Better than even,4,0.6,0.6,2025-09-10T09:57:53.221196,Worker-20,0
openai/gpt-5-mini,Better than even,5,0.6,0.6,2025-09-10T09:57:53.769044,Worker-5,0
openai/gpt-5-mini,Quite likely,4,0.8,0.8,2025-09-10T09:57:54.090314,Worker-15,0
openai/gpt-5-mini,Probable,4,0.8,0.8,2025-09-10T09:57:54.203183,Worker-17,0
openai/gpt-5-mini,Probable,1,0.75,0.75,2025-09-10T09:57:54.264350,Worker-4,0
openai/gpt-5-mini,Better than even,1,0.6,0.6,2025-09-10T09:57:54.862377,Worker-16,0
openai/gpt-5-mini,Possible,2,0.5,0.5,2025-09-10T09:57:56.358839,Worker-18,0
openai/gpt-5-nano,Rare,3,0.1,0.1,2025-09-10T09:57:56.623753,Worker-12,0
openai/gpt-5-mini,Improbable,1,0.1,0.1,2025-09-10T09:57:56.876043,Worker-3,0
openai/gpt-5-mini,Improbable,4,0.1,0.1,2025-09-10T09:57:58.486178,Worker-20,0
openai/gpt-5-mini,Probable,3,0.8,0.8,2025-09-10T09:57:58.894270,Worker-10,0
openai/gpt-5-mini,Highly unlikely,4,0.05,0.05,2025-09-10T09:57:59.084940,Worker-16,0
openai/gpt-5-mini,Possible,1,0.4,0.4,2025-09-10T09:57:59.321888,Worker-19,0
openai/gpt-5-mini,Possible,3,0.5,0.5,2025-09-10T09:57:59.516835,Worker-8,0
openai/gpt-5-mini,Improbable,2,0.1,0.1,2025-09-10T09:57:59.820422,Worker-2,0
openai/gpt-5-mini,Probable,5,0.75,0.75,2025-09-10T09:58:00.273108,Worker-6,0
openai/gpt-5-mini,Highly unlikely,2,0.05,0.05,2025-09-10T09:58:00.330834,Worker-17,0
openai/gpt-5-mini,Possible,5,0.3,0.3,2025-09-10T09:58:00.577163,Worker-7,0
openai/gpt-5-mini,Improbable,3,0.1,0.1,2025-09-10T09:58:01.385611,Worker-13,0
openai/gpt-5-mini,Highly unlikely,1,0.05,0.05,2025-09-10T09:58:01.436889,Worker-15,0
openai/gpt-5-mini,Highly unlikely,5,0.05,0.05,2025-09-10T09:58:02.152104,Worker-18,0
openai/gpt-5-mini,A good chance,1,0.75,0.75,2025-09-10T09:58:02.393414,Worker-1,0
openai/gpt-5-mini,Unlikely,1,0.2,0.2,2025-09-10T09:58:02.427619,Worker-12,0
openai/gpt-5-mini,Highly unlikely,3,0.05,0.05,2025-09-10T09:58:02.659254,Worker-4,0
openai/gpt-5-mini,Probable,2,0.8,0.8,2025-09-10T09:58:02.704279,Worker-11,0
openai/gpt-5-mini,Unlikely,2,0.2,0.2,2025-09-10T09:58:03.194883,Worker-3,0
openai/gpt-5-mini,Impossible,3,0.0,0.0,2025-09-10T09:58:04.374794,Worker-15,0
openai/gpt-5-mini,Unlikely,4,0.2,0.2,2025-09-10T09:58:05.174402,Worker-10,0
openai/gpt-5-mini,Impossible,1,0.0,0.0,2025-09-10T09:58:05.195798,Worker-7,0
openai/gpt-5-mini,Unlikely,3,0.2,0.2,2025-09-10T09:58:05.199821,Worker-20,0
openai/gpt-5-mini,Improbable,5,0.1,0.1,2025-09-10T09:58:05.273405,Worker-5,0
openai/gpt-5-mini,Impossible,2,0.0,0.0,2025-09-10T09:58:05.387383,Worker-13,0
openai/gpt-5-chat,Definite,1,1.0,1.0,2025-09-10T09:58:06.023213,Worker-10,0
openai/gpt-5-mini,Seldom,2,0.15,0.15,2025-09-10T09:58:06.051896,Worker-8,0
openai/gpt-5-chat,Definite,3,1.0,1.0,2025-09-10T09:58:06.163530,Worker-20,0
openai/gpt-5-mini,Seldom,1,0.15,0.15,2025-09-10T09:58:06.206380,Worker-19,0
openai/gpt-5-mini,Seldom,4,0.1,0.1,2025-09-10T09:58:06.412262,Worker-6,0
openai/gpt-5-chat,Definite,4,1.0,1.0,2025-09-10T09:58:06.563386,Worker-5,0
openai/gpt-5-chat,Definite,5,1.0,1.0,2025-09-10T09:58:06.589603,Worker-13,0
openai/gpt-5-chat,Definite,2,1.0,1.0,2025-09-10T09:58:06.846224,Worker-7,0
openai/gpt-5-chat,Almost certain,2,0.9,0.9,2025-09-10T09:58:07.043451,Worker-8,0
openai/gpt-5-chat,Almost certain,3,0.95,0.95,2025-09-10T09:58:07.045390,Worker-20,0
openai/gpt-5-chat,Almost certain,4,0.9,0.9,2025-09-10T09:58:07.284412,Worker-19,0
openai/gpt-5-chat,Highly probable,1,0.85,0.85,2025-09-10T09:58:07.303790,Worker-5,0
openai/gpt-5-chat,Almost certain,1,0.95,0.95,2025-09-10T09:58:07.417871,Worker-10,0
openai/gpt-5-mini,Seldom,3,0.1,0.1,2025-09-10T09:58:07.492691,Worker-2,0
openai/gpt-5-chat,Highly probable,3,0.85,0.85,2025-09-10T09:58:07.695123,Worker-7,0
openai/gpt-5-mini,Seldom,5,0.1,0.1,2025-09-10T09:58:07.789768,Worker-17,0
openai/gpt-5-chat,Almost certain,5,0.9,0.9,2025-09-10T09:58:07.961109,Worker-6,0
openai/gpt-5-chat,Highly probable,4,0.85,0.85,2025-09-10T09:58:08.036791,Worker-8,0
openai/gpt-5-mini,Impossible,4,0.0,0.0,2025-09-10T09:58:08.058921,Worker-18,0
openai/gpt-5-chat,A good chance,2,0.7,0.7,2025-09-10T09:58:08.083382,Worker-5,0
openai/gpt-5-chat,Highly probable,2,0.85,0.85,2025-09-10T09:58:08.132253,Worker-13,0
openai/gpt-5-chat,A good chance,1,0.7,0.7,2025-09-10T09:58:08.193644,Worker-19,0
openai/gpt-5-chat,Highly probable,5,0.85,0.85,2025-09-10T09:58:08.290965,Worker-20,0
openai/gpt-5-mini,Rare,3,0.05,0.05,2025-09-10T09:58:08.496687,Worker-11,0
openai/gpt-5-chat,Likely,2,0.75,0.75,2025-09-10T09:58:08.828463,Worker-6,0
openai/gpt-5-chat,A good chance,5,0.7,0.7,2025-09-10T09:58:08.830442,Worker-7,0
openai/gpt-5-chat,A good chance,4,0.7,0.7,2025-09-10T09:58:08.835547,Worker-2,0
openai/gpt-5-chat,Likely,1,0.75,0.75,2025-09-10T09:58:08.861560,Worker-17,0
openai/gpt-5-mini,Impossible,5,0.0,0.0,2025-09-10T09:58:08.862730,Worker-1,0
openai/gpt-5-chat,Likely,4,0.75,0.75,2025-09-10T09:58:09.070732,Worker-18,0
openai/gpt-5-chat,Quite likely,1,0.75,0.75,2025-09-10T09:58:09.102077,Worker-13,0
openai/gpt-5-chat,A good chance,3,0.7,0.7,2025-09-10T09:58:09.126457,Worker-10,0
openai/gpt-5-chat,Quite likely,2,0.75,0.75,2025-09-10T09:58:09.144315,Worker-19,0
openai/gpt-5-chat,Quite likely,4,0.75,0.75,2025-09-10T09:58:09.275024,Worker-11,0
openai/gpt-5-chat,Better than even,2,0.6,0.6,2025-09-10T09:58:09.713654,Worker-2,0
openai/gpt-5-chat,Quite likely,3,0.75,0.75,2025-09-10T09:58:09.740747,Worker-20,0
openai/gpt-5-chat,Better than even,4,0.6,0.6,2025-09-10T09:58:09.774936,Worker-1,0
openai/gpt-5-chat,Better than even,3,0.6,0.6,2025-09-10T09:58:09.813948,Worker-17,0
openai/gpt-5-mini,Better than even,2,0.6,0.6,2025-09-10T09:58:09.905194,Worker-14,0
openai/gpt-5-chat,Likely,3,0.75,0.75,2025-09-10T09:58:10.008185,Worker-8,0
openai/gpt-5-chat,Better than even,1,0.6,0.6,2025-09-10T09:58:10.052720,Worker-7,0
openai/gpt-5-chat,Probable,3,0.75,0.75,2025-09-10T09:58:10.074700,Worker-19,0
openai/gpt-5-chat,Probable,1,0.75,0.75,2025-09-10T09:58:10.099424,Worker-13,0
openai/gpt-5-chat,Likely,5,0.75,0.75,2025-09-10T09:58:10.106426,Worker-5,0
openai/gpt-5-chat,Probable,4,0.75,0.75,2025-09-10T09:58:10.144945,Worker-11,0
openai/gpt-5-chat,Probable,2,0.75,0.75,2025-09-10T09:58:10.151515,Worker-10,0
openai/gpt-5-chat,Quite likely,5,0.75,0.75,2025-09-10T09:58:10.242314,Worker-6,0
openai/gpt-5-chat,Possible,1,0.5,0.5,2025-09-10T09:58:10.425914,Worker-20,0
openai/gpt-5-mini,Unlikely,5,0.2,0.2,2025-09-10T09:58:10.449184,Worker-16,0
openai/gpt-5-chat,Better than even,5,0.6,0.6,2025-09-10T09:58:10.495628,Worker-18,0
openai/gpt-5-chat,Possible,2,0.5,0.5,2025-09-10T09:58:10.658776,Worker-1,0
openai/gpt-5-chat,Possible,3,0.5,0.5,2025-09-10T09:58:10.696249,Worker-17,0
openai/gpt-5-mini,Rare,4,0.1,0.1,2025-09-10T09:58:10.723885,Worker-3,0
openai/gpt-5-chat,Possible,4,0.5,0.5,2025-09-10T09:58:10.731941,Worker-14,0
openai/gpt-5-chat,Probable,5,0.75,0.75,2025-09-10T09:58:10.802301,Worker-2,0
openai/gpt-5-chat,Improbable,3,0.2,0.2,2025-09-10T09:58:10.804401,Worker-13,0
openai/gpt-5-chat,Possible,5,0.5,0.5,2025-09-10T09:58:10.845279,Worker-8,0
openai/gpt-5-chat,Improbable,5,0.2,0.2,2025-09-10T09:58:10.905776,Worker-11,0
openai/gpt-5-chat,Improbable,2,0.2,0.2,2025-09-10T09:58:10.957547,Worker-19,0
openai/gpt-5-chat,Highly unlikely,1,0.1,0.1,2025-09-10T09:58:10.978536,Worker-10,0
openai/gpt-5-chat,Improbable,4,0.2,0.2,2025-09-10T09:58:10.984438,Worker-5,0
